customer_age,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,trans_amt_per_dependent,trans_ct_per_dependent,trans_amt_per_products,trans_ct_per_products,avg_trans_amt,proportion_inactive_months,products_per_tenure,trans_ct_per_contacts,products_per_inactivity,trans_ct_per_inactivity,trans_amt_per_credit_limit,age_per_tenure,trans_ct_per_tenure,trans_amt_per_tenure,total_spending,education_income_levels,churn_flag
47.0,2.0,27437.0,0.0,0.871999979019165,4660.0,79.0,0.6809999942779541,0.0,4660.0,79.0,776.6666870117188,13.166666984558105,58.987342834472656,0.095238097012043,0.1428571492433548,39.5,1.5,19.75,0.1698436439037323,1.1190476417541504,1.8809523582458496,110.95237731933594,4660.0,4.0,0
48.0,2.0,2835.0,1860.0,0.5709999799728394,4569.0,81.0,0.8840000033378601,0.656,2284.5,40.5,1142.25,20.25,56.407405853271484,0.10810811072587967,0.10810811072587967,40.5,1.0,20.25,1.611640214920044,1.2972972393035889,2.1891891956329346,123.48648834228516,6429.0,0.0,0
47.0,3.0,2033.0,228.0,0.9039999842643738,2572.0,43.0,0.7200000286102295,0.112,643.0,10.75,857.3333129882812,14.333333015441895,59.8139533996582,0.0833333358168602,0.0833333358168602,14.333333015441895,1.0,14.333333015441895,1.2651253938674927,1.3055555820465088,1.1944444179534912,71.44444274902344,2800.0,0.0,1
57.0,2.0,2564.0,1258.0,1.156000018119812,2673.0,43.0,0.8700000047683716,0.491,2673.0,43.0,668.25,10.75,62.16279220581055,0.06818182021379471,0.09090909361839294,21.5,1.3333333730697632,14.333333015441895,1.0425117015838623,1.295454502105713,0.9772727489471436,60.75,3931.0,0.0,0
53.0,0.0,13409.0,1168.0,0.625,4031.0,82.0,0.7450000047683716,0.087,0.0,0.0,4031.0,82.0,49.15853500366211,0.0476190485060215,0.02380952425301075,0.0,0.5,41.0,0.300618976354599,1.2619047164916992,1.952380895614624,95.97618865966797,5199.0,2.0,0
42.0,1.0,11946.0,1172.0,0.6140000224113464,4862.0,77.0,0.878000020980835,0.098,4862.0,77.0,1215.5,19.25,63.14285659790039,0.05263157933950424,0.10526315867900848,77.0,2.0,38.5,0.4069981575012207,1.105263113975525,2.026315689086914,127.9473648071289,6034.0,4.0,0
41.0,4.0,14320.0,0.0,0.7540000081062317,4077.0,77.0,0.7910000085830688,0.0,2038.5,38.5,1359.0,25.66666603088379,52.94805145263672,0.0833333358168602,0.125,19.25,1.5,38.5,0.284706711769104,1.7083333730697632,3.2083332538604736,169.875,4077.0,5.0,0
53.0,3.0,4186.0,0.0,0.8880000114440918,4590.0,69.0,0.8159999847412109,0.0,4590.0,69.0,1147.5,17.25,66.52173614501953,0.07500000298023224,0.10000000149011612,23.0,1.3333333730697632,23.0,1.0965121984481812,1.3250000476837158,1.725000023841858,114.75,4590.0,6.0,0
47.0,1.0,1438.300048828125,0.0,0.6470000147819519,4443.0,86.0,0.8299999833106995,0.0,1481.0,28.66666603088379,888.5999755859375,17.200000762939453,51.66279220581055,0.02777777798473835,0.1388888955116272,86.0,5.0,86.0,3.0890634059906006,1.3055555820465088,2.3888888359069824,123.41666412353516,4443.0,0.0,0
46.0,2.0,3429.0,0.0,0.6370000243186951,4591.0,85.0,0.7710000276565552,0.0,1530.3333740234375,28.33333396911621,1530.3333740234375,28.33333396911621,54.01176452636719,0.06896551698446274,0.1034482792019844,42.5,1.5,42.5,1.338874340057373,1.5862069129943848,2.931034564971924,158.3103485107422,4591.0,5.0,0
35.0,2.0,3271.0,1367.0,0.7039999961853027,2464.0,92.0,1.0,0.418,616.0,23.0,616.0,23.0,26.782608032226562,0.0833333358168602,0.1666666716337204,46.0,2.0,46.0,0.7532864809036255,1.4583333730697632,3.8333332538604736,102.66666412353516,3831.0,0.0,0
44.0,5.0,14028.0,1435.0,0.5699999928474426,3683.0,73.0,0.7379999756813049,0.102,1227.6666259765625,24.33333396911621,920.75,18.25,50.45205307006836,0.02857142873108387,0.11428571492433548,14.600000381469727,4.0,73.0,0.2625463306903839,1.2571429014205933,2.085714340209961,105.22856903076172,5118.0,9.0,0
49.0,2.0,29690.0,2517.0,0.7689999938011169,7640.0,86.0,0.5640000104904175,0.085,1910.0,21.5,3820.0,43.0,88.83721160888672,0.06896551698446274,0.06896551698446274,43.0,1.0,43.0,0.2573257088661194,1.6896551847457886,2.965517282485962,263.4482727050781,10157.0,3.0,0
61.0,2.0,15939.0,0.0,0.7910000085830688,3982.0,68.0,0.9430000185966492,0.0,0.0,0.0,995.5,17.0,58.55882263183594,0.0714285746216774,0.095238097012043,34.0,1.3333333730697632,22.66666603088379,0.24982747435569763,1.452380895614624,1.6190476417541504,94.80952453613281,3982.0,5.0,0
63.0,2.0,5007.0,930.0,0.8849999904632568,1050.0,28.0,1.1540000438690186,0.186,525.0,14.0,525.0,14.0,37.5,0.0555555559694767,0.0555555559694767,14.0,1.0,14.0,0.2097064107656479,1.75,0.7777777910232544,29.16666603088379,1980.0,2.0,0
67.0,3.0,10509.0,2388.0,0.7770000100135803,1365.0,34.0,1.4290000200271606,0.227,0.0,0.0,341.25,8.5,40.14706039428711,0.0535714291036129,0.0714285746216774,11.333333015441895,1.3333333730697632,11.333333015441895,0.12988866865634918,1.1964285373687744,0.6071428656578064,24.375,3753.0,0.0,0
45.0,2.0,3454.0,1200.0,0.597000002861023,1313.0,30.0,0.30399999022483826,0.347,437.6666564941406,10.0,262.6000061035156,6.0,43.766666412353516,0.11428571492433548,0.1428571492433548,15.0,1.25,7.5,0.38013896346092224,1.2857142686843872,0.8571428656578064,37.514286041259766,2513.0,4.0,0
46.0,2.0,2391.0,1625.0,0.6620000004768372,7649.0,101.0,0.6029999852180481,0.68,2549.666748046875,33.66666793823242,2549.666748046875,33.66666793823242,75.73267364501953,0.0555555559694767,0.0833333358168602,50.5,1.5,50.5,3.199079990386963,1.2777777910232544,2.805555582046509,212.47222900390625,9274.0,3.0,0
46.0,2.0,1939.0,685.0,0.42100000381469727,4327.0,84.0,0.6800000071525574,0.353,2163.5,42.0,1081.75,21.0,51.511905670166016,0.0555555559694767,0.1111111119389534,42.0,2.0,42.0,2.231562614440918,1.2777777910232544,2.3333332538604736,120.19444274902344,5012.0,5.0,0
28.0,3.0,16766.0,1535.0,1.0420000553131104,3093.0,77.0,0.878000020980835,0.092,0.0,0.0,1031.0,25.66666603088379,40.16883087158203,0.0833333358168602,0.0833333358168602,25.66666603088379,1.0,25.66666603088379,0.18448050320148468,0.7777777910232544,2.1388888359069824,85.91666412353516,4628.0,0.0,0
51.0,0.0,3418.0,0.0,2.5940001010894775,1887.0,20.0,2.3329999446868896,0.0,629.0,6.666666507720947,471.75,5.0,94.3499984741211,0.02777777798473835,0.1111111119389534,0.0,4.0,20.0,0.5520772337913513,1.4166666269302368,0.5555555820465088,52.41666793823242,1887.0,6.0,0
35.0,3.0,5325.0,1318.0,1.0449999570846558,1814.0,43.0,0.5929999947547913,0.248,453.5,10.75,302.3333435058594,7.166666507720947,42.1860466003418,0.07407407462596893,0.2222222238779068,14.333333015441895,3.0,21.5,0.3406572639942169,1.296296238899231,1.5925925970077515,67.18518829345703,3132.0,2.0,0
43.0,2.0,3541.0,1042.0,0.7739999890327454,14511.0,123.0,0.7080000042915344,0.294,4837.0,41.0,14511.0,123.0,117.9756088256836,0.07407407462596893,0.03703703731298447,61.5,0.5,61.5,4.097994804382324,1.5925925970077515,4.55555534362793,537.4444580078125,15553.0,0.0,0
41.0,2.0,5633.0,1395.0,0.5419999957084656,3695.0,75.0,0.6299999952316284,0.248,923.75,18.75,739.0,15.0,49.266666412353516,0.07692307978868484,0.19230769574642181,37.5,2.5,37.5,0.655955970287323,1.576923131942749,2.884615421295166,142.11538696289062,5090.0,5.0,0
40.0,1.0,34516.0,0.0,0.6430000066757202,3734.0,80.0,0.8600000143051147,0.0,1244.6666259765625,26.66666603088379,1244.6666259765625,26.66666603088379,46.67499923706055,0.06666667014360428,0.10000000149011612,80.0,1.5,40.0,0.10818171501159668,1.3333333730697632,2.6666667461395264,124.46666717529297,3734.0,7.0,0
59.0,2.0,13172.0,0.0,0.8759999871253967,2598.0,47.0,0.6209999918937683,0.0,0.0,0.0,1299.0,23.5,55.27659606933594,0.125,0.0416666679084301,23.5,0.3333333432674408,7.833333492279053,0.197236567735672,1.2291666269302368,0.9791666865348816,54.125,2598.0,2.0,1
43.0,2.0,2415.0,1452.0,0.609000027179718,3970.0,68.0,0.6190000176429749,0.601,1323.3333740234375,22.66666603088379,794.0,13.600000381469727,58.382354736328125,0.06666667014360428,0.1666666716337204,34.0,2.5,34.0,1.6438922882080078,1.4333332777023315,2.2666666507720947,132.3333282470703,5422.0,0.0,0
34.0,3.0,2669.0,1649.0,0.6299999952316284,4314.0,74.0,0.609000027179718,0.618,4314.0,74.0,4314.0,74.0,58.297298431396484,0.2142857164144516,0.0357142873108387,24.66666603088379,0.1666666716337204,12.333333015441895,1.6163357496261597,1.2142857313156128,2.642857074737549,154.07142639160156,5963.0,3.0,0
35.0,2.0,1649.0,0.0,0.6830000281333923,2549.0,54.0,0.5879999995231628,0.0,2549.0,54.0,1274.5,27.0,47.203704833984375,0.06666667014360428,0.06666667014360428,27.0,1.0,27.0,1.5457853078842163,1.1666666269302368,1.7999999523162842,84.96666717529297,2549.0,3.0,1
41.0,2.0,6230.0,1173.0,0.6069999933242798,3769.0,77.0,0.5400000214576721,0.188,942.25,19.25,628.1666870117188,12.833333015441895,48.94805145263672,0.09090909361839294,0.1818181872367859,38.5,2.0,25.66666603088379,0.6049759387969971,1.2424242496490479,2.3333332538604736,114.21212005615234,4942.0,4.0,0
58.0,2.0,12423.0,1910.0,0.4050000011920929,1208.0,38.0,0.3569999933242798,0.154,1208.0,38.0,402.6666564941406,12.666666984558105,31.789474487304688,0.0625,0.0625,19.0,1.0,12.666666984558105,0.09723899513483047,1.2083333730697632,0.7916666865348816,25.16666603088379,3118.0,1.0,0
48.0,2.0,8956.0,1279.0,0.8640000224113464,4814.0,73.0,1.2120000123977661,0.143,2407.0,36.5,1604.6666259765625,24.33333396911621,65.94520568847656,0.027027027681469917,0.0810810774564743,36.5,3.0,73.0,0.5375167727470398,1.2972972393035889,1.9729729890823364,130.1081085205078,6093.0,7.0,0
37.0,2.0,10584.0,1550.0,0.6919999718666077,1567.0,33.0,0.3199999928474426,0.146,522.3333129882812,11.0,522.3333129882812,11.0,47.48484802246094,0.0833333358168602,0.125,16.5,1.5,16.5,0.14805366098880768,1.5416666269302368,1.375,65.29166412353516,3117.0,3.0,0
57.0,2.0,7176.0,1493.0,0.6650000214576721,5063.0,83.0,0.9300000071525574,0.208,1687.6666259765625,27.66666603088379,5063.0,83.0,61.0,0.02083333395421505,0.02083333395421505,41.5,1.0,83.0,0.7055462598800659,1.1875,1.7291666269302368,105.47916412353516,6556.0,0.0,0
41.0,2.0,2577.0,1582.0,0.6970000267028809,4734.0,75.0,0.5960000157356262,0.614,1578.0,25.0,946.7999877929688,15.0,63.119998931884766,0.0,0.22727273404598236,37.5,0.0,0.0,1.8370198011398315,1.8636363744735718,3.409090995788574,215.18182373046875,6316.0,3.0,0
45.0,3.0,6407.0,1884.0,0.6779999732971191,1675.0,47.0,0.4690000116825104,0.294,837.5,23.5,418.75,11.75,35.63829803466797,0.02777777798473835,0.1111111119389534,15.666666984558105,4.0,47.0,0.26143279671669006,1.25,1.3055555820465088,46.52777862548828,3559.0,2.0,0
65.0,4.0,4507.0,1574.0,0.7440000176429749,1793.0,38.0,0.6520000100135803,0.349,1793.0,38.0,298.8333435058594,6.333333492279053,47.18421173095703,0.03999999910593033,0.11999999731779099,9.5,3.0,19.0,0.39782559871673584,1.2999999523162842,0.7599999904632568,35.86000061035156,3367.0,3.0,0
34.0,3.0,2763.0,1913.0,0.5979999899864197,4136.0,69.0,0.5680000185966492,0.692,2068.0,34.5,827.2000122070312,13.800000190734863,59.9420280456543,0.02777777798473835,0.1388888955116272,23.0,5.0,69.0,1.4969236850738525,0.9444444179534912,1.9166666269302368,114.88888549804688,6049.0,5.0,0
40.0,1.0,7207.0,2002.0,0.828000009059906,3825.0,70.0,0.7070000171661377,0.278,1275.0,23.33333396911621,765.0,14.0,54.64285659790039,0.09090909361839294,0.1515151560306549,70.0,1.6666666269302368,23.33333396911621,0.5307340025901794,1.2121212482452393,2.1212120056152344,115.90908813476562,5827.0,2.0,0
43.0,1.0,34427.0,1613.0,0.7039999961853027,13545.0,112.0,0.671999990940094,0.047,6772.5,56.0,6772.5,56.0,120.9375,0.0555555559694767,0.0555555559694767,112.0,1.0,56.0,0.39344120025634766,1.1944444179534912,3.1111111640930176,376.25,15158.0,6.0,0
43.0,3.0,17306.0,0.0,0.4000000059604645,6205.0,65.0,0.8059999942779541,0.0,3102.5,32.5,3102.5,32.5,95.46154022216797,0.0833333358168602,0.0555555559694767,21.66666603088379,0.6666666865348816,21.66666603088379,0.3585461676120758,1.1944444179534912,1.8055555820465088,172.36111450195312,6205.0,6.0,1
53.0,3.0,2375.0,1353.0,0.8040000200271606,5000.0,76.0,0.6169999837875366,0.57,2500.0,38.0,1250.0,19.0,65.78947448730469,0.05263157933950424,0.10526315867900848,25.33333396911621,2.0,38.0,2.1052632331848145,1.394736886024475,2.0,131.57894897460938,6353.0,3.0,0
58.0,2.0,12555.0,1696.0,0.5189999938011169,1291.0,24.0,0.7139999866485596,0.135,0.0,0.0,215.1666717529297,4.0,53.79166793823242,0.040816325694322586,0.12244898080825806,12.0,3.0,12.0,0.10282755643129349,1.1836735010147095,0.4897959232330322,26.346939086914062,2987.0,6.0,0
44.0,2.0,13138.0,0.0,0.5460000038146973,3881.0,77.0,0.7910000085830688,0.0,1940.5,38.5,1940.5,38.5,50.40259552001953,0.07999999821186066,0.07999999821186066,38.5,1.0,38.5,0.2954026460647583,1.7599999904632568,3.0799999237060547,155.24000549316406,3881.0,3.0,0
48.0,2.0,17812.0,0.0,0.75,8379.0,106.0,0.6060000061988831,0.0,4189.5,53.0,4189.5,53.0,79.04717254638672,0.07500000298023224,0.05000000074505806,53.0,0.6666666865348816,35.33333206176758,0.4704132080078125,1.2000000476837158,2.6500000953674316,209.47500610351562,8379.0,1.0,0
56.0,3.0,2029.0,974.0,0.6240000128746033,4170.0,73.0,0.5529999732971191,0.48,2085.0,36.5,834.0,14.600000381469727,57.123287200927734,0.0833333358168602,0.1388888955116272,24.33333396911621,1.6666666269302368,24.33333396911621,2.05519962310791,1.5555555820465088,2.027777671813965,115.83333587646484,5144.0,0.0,0
50.0,1.0,6224.0,777.0,0.7429999709129333,13503.0,112.0,0.6230000257492065,0.125,13503.0,112.0,13503.0,112.0,120.5625,0.027027027681469917,0.027027027681469917,112.0,1.0,112.0,2.1695051193237305,1.3513513803482056,3.027027130126953,364.9459533691406,14280.0,5.0,0
35.0,2.0,3876.0,0.0,0.8479999899864197,7712.0,73.0,0.824999988079071,0.0,0.0,0.0,3856.0,36.5,105.64383697509766,0.1111111119389534,0.07407407462596893,36.5,0.6666666865348816,24.33333396911621,1.9896800518035889,1.296296238899231,2.7037036418914795,285.629638671875,7712.0,5.0,1
50.0,3.0,2334.0,707.0,0.5609999895095825,1386.0,30.0,0.5,0.303,0.0,0.0,346.5,7.5,46.20000076293945,0.0833333358168602,0.1111111119389534,10.0,1.3333333730697632,10.0,0.5938303470611572,1.3888888359069824,0.8333333134651184,38.5,2093.0,2.0,0
51.0,3.0,2918.0,2049.0,0.5009999871253967,3818.0,61.0,0.6050000190734863,0.702,3818.0,61.0,1272.6666259765625,20.33333396911621,62.59016418457031,0.06666667014360428,0.06666667014360428,20.33333396911621,1.0,20.33333396911621,1.3084304332733154,1.1333333253860474,1.355555534362793,84.84444427490234,5867.0,1.0,0
44.0,4.0,1491.0,0.0,0.5509999990463257,1970.0,46.0,0.48399999737739563,0.0,394.0,9.199999809265137,1970.0,46.0,42.826087951660156,0.054054055362939835,0.027027027681469917,11.5,0.5,23.0,1.321260929107666,1.1891891956329346,1.2432432174682617,53.24324417114258,1970.0,3.0,1
58.0,4.0,11684.0,653.0,0.621999979019165,4900.0,61.0,0.7429999709129333,0.056,2450.0,30.5,816.6666870117188,10.166666984558105,80.32786560058594,0.021739130839705467,0.1304347813129425,15.25,6.0,61.0,0.419376939535141,1.2608696222305298,1.3260869979858398,106.52173614501953,5553.0,0.0,0
37.0,3.0,2394.0,0.0,1.059000015258789,2805.0,85.0,0.6669999957084656,0.0,1402.5,42.5,701.25,21.25,33.0,0.1428571492433548,0.1428571492433548,28.33333396911621,1.0,21.25,1.171679139137268,1.3214285373687744,3.0357143878936768,100.17857360839844,2805.0,1.0,0
41.0,3.0,4432.0,1335.0,0.7139999866485596,4144.0,79.0,0.7559999823570251,0.301,1036.0,19.75,828.7999877929688,15.800000190734863,52.45569610595703,0.10000000149011612,0.1666666716337204,26.33333396911621,1.6666666269302368,26.33333396911621,0.9350180625915527,1.3666666746139526,2.633333444595337,138.13333129882812,5479.0,2.0,0
40.0,2.0,6247.0,1508.0,1.0099999904632568,5158.0,68.0,0.44699999690055847,0.241,1719.3333740234375,22.66666603088379,1031.5999755859375,13.600000381469727,75.85294342041016,0.10000000149011612,0.25,34.0,2.5,34.0,0.8256763219833374,2.0,3.4000000953674316,257.8999938964844,6666.0,4.0,0
41.0,2.0,2768.0,2228.0,0.8640000224113464,5112.0,86.0,0.8700000047683716,0.805,2556.0,43.0,1278.0,21.5,59.44186019897461,0.07999999821186066,0.1599999964237213,43.0,2.0,43.0,1.8468208312988281,1.6399999856948853,3.440000057220459,204.47999572753906,7340.0,4.0,0
45.0,1.0,34516.0,1308.0,0.7459999918937683,8773.0,105.0,0.7799999713897705,0.038,4386.5,52.5,4386.5,52.5,83.55238342285156,0.06451612710952759,0.06451612710952759,105.0,1.0,52.5,0.2541719675064087,1.451612949371338,3.387096881866455,283.0,10081.0,5.0,0
44.0,2.0,18072.0,1378.0,0.7300000190734863,8199.0,98.0,0.75,0.076,2049.75,24.5,8199.0,98.0,83.66326904296875,0.02500000037252903,0.02500000037252903,49.0,1.0,98.0,0.4536852538585663,1.100000023841858,2.450000047683716,204.97500610351562,9577.0,1.0,0
56.0,2.0,4203.0,1965.0,0.4410000145435333,1425.0,32.0,0.777999997138977,0.468,0.0,0.0,356.25,8.0,44.53125,0.02083333395421505,0.0833333358168602,16.0,4.0,32.0,0.339043527841568,1.1666666269302368,0.6666666865348816,29.6875,3390.0,1.0,0
45.0,2.0,10271.0,1746.0,0.6610000133514404,3696.0,72.0,0.6000000238418579,0.17,0.0,0.0,924.0,18.0,51.33333206176758,0.13513512909412384,0.10810811072587967,36.0,0.800000011920929,14.399999618530273,0.35984811186790466,1.2162162065505981,1.9459459781646729,99.89189147949219,5442.0,4.0,0
35.0,1.0,1890.0,666.0,0.6909999847412109,1483.0,36.0,0.5,0.352,494.3333435058594,12.0,1483.0,36.0,41.19444274902344,0.09090909361839294,0.04545454680919647,36.0,0.5,18.0,0.7846561074256897,1.5909091234207153,1.6363636255264282,67.40908813476562,2149.0,3.0,1
53.0,2.0,24262.0,1984.0,0.8050000071525574,8241.0,105.0,0.75,0.082,2747.0,35.0,4120.5,52.5,78.4857177734375,0.02222222276031971,0.04444444552063942,52.5,2.0,105.0,0.3396669626235962,1.1777777671813965,2.3333332538604736,183.13333129882812,10225.0,6.0,0
57.0,2.0,3127.0,2517.0,0.5889999866485596,1470.0,30.0,1.1430000066757202,0.805,735.0,15.0,490.0,10.0,49.0,0.0833333358168602,0.0833333358168602,15.0,1.0,10.0,0.47009915113449097,1.5833333730697632,0.8333333134651184,40.83333206176758,3987.0,3.0,0
53.0,3.0,17721.0,596.0,0.6940000057220459,14409.0,83.0,0.843999981880188,0.034,0.0,0.0,4803.0,27.66666603088379,173.6024169921875,0.02857142873108387,0.08571428805589676,27.66666603088379,3.0,83.0,0.8131030797958374,1.514285683631897,2.3714284896850586,411.6856994628906,15005.0,5.0,0
50.0,2.0,10946.0,1912.0,0.3619999885559082,2448.0,58.0,0.44999998807907104,0.175,1224.0,29.0,1224.0,29.0,42.2068977355957,0.024390242993831635,0.04878048598766327,29.0,2.0,58.0,0.22364333271980286,1.2195122241973877,1.414634108543396,59.70731735229492,4360.0,1.0,0
34.0,3.0,13395.0,1678.0,1.00600004196167,2650.0,69.0,0.8650000095367432,0.125,1325.0,34.5,883.3333129882812,23.0,38.40579605102539,0.03448275849223137,0.1034482792019844,23.0,3.0,69.0,0.1978350132703781,1.1724138259887695,2.379310369491577,91.37931060791016,4328.0,6.0,0
54.0,3.0,3947.0,1746.0,0.4779999852180481,1110.0,21.0,0.4000000059604645,0.442,1110.0,21.0,370.0,7.0,52.85714340209961,0.06818182021379471,0.06818182021379471,7.0,1.0,7.0,0.281226247549057,1.2272727489471436,0.47727271914482117,25.227272033691406,2856.0,1.0,0
64.0,2.0,4999.0,2299.0,0.7160000205039978,1601.0,48.0,0.5,0.46,1601.0,48.0,266.8333435058594,8.0,33.35416793823242,0.03846153989434242,0.11538461595773697,24.0,3.0,24.0,0.3202640414237976,1.2307692766189575,0.9230769276618958,30.788461685180664,3900.0,1.0,0
50.0,2.0,3069.0,1881.0,1.1109999418258667,2909.0,58.0,1.5219999551773071,0.613,969.6666870117188,19.33333396911621,969.6666870117188,19.33333396911621,50.155174255371094,0.0555555559694767,0.0833333358168602,29.0,1.5,29.0,0.9478657245635986,1.3888888359069824,1.6111111640930176,80.80555725097656,4790.0,3.0,0
65.0,2.0,3297.0,2297.0,0.7440000176429749,1894.0,56.0,0.5559999942779541,0.697,0.0,0.0,473.5,14.0,33.82143020629883,0.040816325694322586,0.08163265138864517,28.0,2.0,28.0,0.5744616389274597,1.3265305757522583,1.1428571939468384,38.65306091308594,4191.0,3.0,0
38.0,1.0,2801.0,1980.0,0.8820000290870667,1600.0,45.0,0.4059999883174896,0.707,800.0,22.5,533.3333129882812,15.0,35.55555725097656,0.0833333358168602,0.0833333358168602,45.0,1.0,15.0,0.571224570274353,1.0555555820465088,1.25,44.44444274902344,3580.0,2.0,0
44.0,1.0,7926.0,1051.0,0.7289999723434448,7677.0,87.0,0.5540000200271606,0.133,2559.0,29.0,7677.0,87.0,88.24137878417969,0.0625,0.03125,87.0,0.5,43.5,0.968584418296814,1.375,2.71875,239.90625,8728.0,2.0,0
41.0,2.0,34516.0,2109.0,0.703000009059906,6832.0,87.0,0.7059999704360962,0.061,6832.0,87.0,2277.333251953125,29.0,78.52873229980469,0.10000000149011612,0.10000000149011612,43.5,1.0,29.0,0.19793719053268433,1.3666666746139526,2.9000000953674316,227.73333740234375,8941.0,6.0,0
43.0,3.0,1616.0,0.0,0.7940000295639038,4961.0,78.0,0.8140000104904175,0.0,4961.0,78.0,826.8333129882812,13.0,63.60256576538086,0.11999999731779099,0.23999999463558197,26.0,2.0,26.0,3.0699257850646973,1.7200000286102295,3.119999885559082,198.44000244140625,4961.0,2.0,0
